region,date,set,habitat,Paired,sz_orgnsm,count,rel_abun,rel_abun_per
Qualicum,2016-04-25,2.1,No_Eel,NA,2_Cumacea,22.0,0.037865749,3.7865748999999997
Qualicum,2016-04-25,2.1,No_Eel,NA,2_Brachyura,2.0,0.003442341,0.3442341
Qualicum,2016-04-25,2.1,No_Eel,NA,1_Gammarid,41.0,0.070567986,7.0567986
Qualicum,2016-04-25,2.1,No_Eel,NA,1_Cladoceran,13.0,0.022375215,2.2375215
Qualicum,2016-04-25,2.1,No_Eel,NA,1_Phyllodocida,29.0,0.049913941,4.9913941
Qualicum,2016-04-25,2.1,No_Eel,NA,1_Harpac,8.0,0.013769363,1.3769363
Qualicum,2016-04-25,2.1,No_Eel,NA,1_Calanoid,16.0,0.027538726,2.7538726
Qualicum,2016-04-25,2.1,No_Eel,NA,1_Natantia,1.0,0.00172117,0.172117
Qualicum,2016-04-25,2.1,No_Eel,NA,1_Cumacea,4.0,0.006884682,0.6884682
Qualicum,2016-04-25,1.1,Eel,1,6_Gammarid,8.0,0.009803922,0.9803921999999999
Qualicum,2016-04-25,1.1,Eel,1,10_Gammarid,1.0,0.00122549,0.122549
Qualicum,2016-04-25,1.1,Eel,1,10_Phyllodocida,1.0,0.00122549,0.122549
Qualicum,2016-04-25,1.1,Eel,1,14_Natantia,1.0,0.00122549,0.122549
Qualicum,2016-04-25,1.1,Eel,1,26_Fish Larvae,1.0,0.00122549,0.122549
Qualicum,2016-04-25,1.1,Eel,1,2_Gammarid,501.0,0.613970588,61.3970588
Qualicum,2016-04-25,1.1,Eel,1,2_Phyllodocida,6.0,0.007352941,0.7352941
Qualicum,2016-04-25,1.1,Eel,1,2_Natantia,4.0,0.004901961,0.49019609999999997
Qualicum,2016-04-25,1.1,Eel,1,1_Gammarid,238.0,0.291666667,29.1666667
Qualicum,2016-04-25,1.1,Eel,1,1_Gastropod,5.0,0.006127451,0.6127451
Qualicum,2016-04-25,1.1,Eel,1,1_Valvifera,1.0,0.00122549,0.122549
Qualicum,2016-04-25,1.1,Eel,1,1_Appendicularia,25.0,0.030637255,3.0637255
Qualicum,2016-04-25,1.1,Eel,1,1_Harpac,4.0,0.004901961,0.49019609999999997
Qualicum,2016-04-25,1.1,Eel,1,1_Calanoid,18.0,0.022058824,2.2058824
Qualicum,2016-04-25,1.1,Eel,1,1_Cumacea,2.0,0.00245098,0.245098
Qualicum,2016-04-25,2.1,Eel,1,10_Gammarid,3.0,0.00305499,0.305499
Qualicum,2016-04-25,2.1,Eel,1,6_Gammarid,3.0,0.00305499,0.305499
Qualicum,2016-04-25,2.1,Eel,1,18_Natantia,1.0,0.00101833,0.101833
Qualicum,2016-04-25,2.1,Eel,1,14_Natantia,2.0,0.00203666,0.203666
Qualicum,2016-04-25,2.1,Eel,1,10_Natantia,2.0,0.00203666,0.203666
Qualicum,2016-04-25,2.1,Eel,1,10_Brachyura,7.0,0.00712831,0.712831
Qualicum,2016-04-25,2.1,Eel,1,6_Brachyura,2.0,0.00203666,0.203666
Qualicum,2016-04-25,2.1,Eel,1,8_Fish Larvae,1.0,0.00101833,0.101833
Qualicum,2016-04-25,2.1,Eel,1,2_Gammarid,406.0,0.41344195500000003,41.344195500000005
Qualicum,2016-04-25,2.1,Eel,1,2_Appendicularia,16.0,0.016293279,1.6293279
Qualicum,2016-04-25,2.1,Eel,1,2_Natantia,18.0,0.018329939,1.8329939
Qualicum,2016-04-25,2.1,Eel,1,2_Natantia,3.0,0.00305499,0.305499
Qualicum,2016-04-25,2.1,Eel,1,2_Cumacea,1.0,0.00101833,0.101833
Qualicum,2016-04-25,2.1,Eel,1,2_Brachyura,4.0,0.00407332,0.407332
Qualicum,2016-04-25,2.1,Eel,1,1_Gammarid,307.0,0.312627291,31.262729099999998
Qualicum,2016-04-25,2.1,Eel,1,1_Gastropod,4.0,0.00407332,0.407332
Qualicum,2016-04-25,2.1,Eel,1,1_Phyllodocida,2.0,0.00203666,0.203666
Qualicum,2016-04-25,2.1,Eel,1,1_Appendicularia,22.0,0.022403259,2.2403258999999998
Qualicum,2016-04-25,2.1,Eel,1,1_Harpac,76.0,0.077393075,7.739307500000001
Qualicum,2016-04-25,2.1,Eel,1,1_Calanoid,99.0,0.100814664,10.0814664
Qualicum,2016-04-25,2.1,Eel,1,1_Natantia,3.0,0.00305499,0.305499
Qualicum,2016-04-11,1.1,No_Eel,1,6_Gammarid,5.0,0.009727626,0.9727625999999999
Qualicum,2016-04-11,1.1,No_Eel,1,10_Gammarid,3.0,0.005836576,0.5836576
Qualicum,2016-04-11,1.1,No_Eel,1,6_Cumacea,1.0,0.001945525,0.19455250000000002
Qualicum,2016-04-11,1.1,No_Eel,1,30_Brachyura,30.0,0.058365759,5.836575900000001
Qualicum,2016-04-11,1.1,No_Eel,1,2_Gammarid,281.0,0.546692607,54.6692607
Qualicum,2016-04-11,1.1,No_Eel,1,2_Valvifera,1.0,0.001945525,0.19455250000000002
Qualicum,2016-04-11,1.1,No_Eel,1,2_Phyllodocida,2.0,0.003891051,0.3891051
Qualicum,2016-04-11,1.1,No_Eel,1,2_Mysida,2.0,0.003891051,0.3891051
Qualicum,2016-04-11,1.1,No_Eel,1,2_Cumacea,62.0,0.120622568,12.0622568
Qualicum,2016-04-11,1.1,No_Eel,1,2_Brachyura,2.0,0.003891051,0.3891051
Qualicum,2016-04-11,1.1,No_Eel,1,1_Gammarid,108.0,0.210116732,21.0116732
Qualicum,2016-04-11,1.1,No_Eel,1,1_Phyllodocida,10.0,0.019455253,1.9455253
Qualicum,2016-04-11,1.1,No_Eel,1,1_Calanoid,5.0,0.009727626,0.9727625999999999
Qualicum,2016-04-11,1.1,No_Eel,1,1_Cumacea,2.0,0.003891051,0.3891051
Qualicum,2016-04-11,2.1,No_Eel,1,2_Gammarid,224.0,0.386873921,38.687392100000004
Qualicum,2016-04-11,2.1,No_Eel,1,2_Caprellidea,3.0,0.005181347,0.5181347000000001
Qualicum,2016-04-11,2.1,No_Eel,1,2_Cumacea,40.0,0.069084629,6.908462899999999
Qualicum,2016-04-11,2.1,No_Eel,1,1_Gammarid,216.0,0.373056995,37.3056995
Qualicum,2016-04-11,2.1,No_Eel,1,1_Harpac,32.0,0.055267703,5.5267703
Qualicum,2016-04-11,2.1,No_Eel,1,1_Calanoid,64.0,0.110535406,11.0535406
Qualicum,2016-04-11,1.1,Eel,1,10_Gammarid,1.0,0.001540832,0.1540832
Qualicum,2016-04-11,1.1,Eel,1,6_Gammarid,14.0,0.021571649,2.1571648999999997
Qualicum,2016-04-11,1.1,Eel,1,6_Gastropod,4.0,0.006163328,0.6163328
Qualicum,2016-04-11,1.1,Eel,1,22_Natantia,2.0,0.003081664,0.3081664
Qualicum,2016-04-11,1.1,Eel,1,2_Gammarid,306.0,0.471494607,47.1494607
Qualicum,2016-04-11,1.1,Eel,1,2_Phyllodocida,8.0,0.012326656,1.2326656
Qualicum,2016-04-11,1.1,Eel,1,2_Appendicularia,2.0,0.003081664,0.3081664
Qualicum,2016-04-11,1.1,Eel,1,2_Calanoid,8.0,0.012326656,1.2326656
Qualicum,2016-04-11,1.1,Eel,1,2_Natantia,4.0,0.006163328,0.6163328
Qualicum,2016-04-11,1.1,Eel,1,2_Natantia,1.0,0.001540832,0.1540832
Qualicum,2016-04-11,1.1,Eel,1,1_Gammarid,146.0,0.224961479,22.4961479
Qualicum,2016-04-11,1.1,Eel,1,1_Phyllodocida,6.0,0.009244992,0.9244992000000001
Qualicum,2016-04-11,1.1,Eel,1,1_Appendicularia,3.0,0.004622496,0.46224960000000004
Qualicum,2016-04-11,1.1,Eel,1,1_Harpac,30.0,0.046224961,4.6224961
Qualicum,2016-04-11,1.1,Eel,1,1_Calanoid,112.0,0.17257319,17.257319
Qualicum,2016-04-11,1.1,Eel,1,1_Cumacea,1.0,0.001540832,0.1540832
Qualicum,2016-04-11,1.1,Eel,1,1_Isopod,1.0,0.001540832,0.1540832
Qualicum,2016-04-11,2.1,Eel,1,18_Natantia,1.0,0.002252252,0.22522520000000001
Qualicum,2016-04-11,2.1,Eel,1,14_Natantia,4.0,0.009009009,0.9009009
Qualicum,2016-04-11,2.1,Eel,1,6_Brachyura,1.0,0.002252252,0.22522520000000001
Qualicum,2016-04-11,2.1,Eel,1,2_Gammarid,220.0,0.495495495,49.5495495
Qualicum,2016-04-11,2.1,Eel,1,2_Natantia,2.0,0.004504505,0.4504505
Qualicum,2016-04-11,2.1,Eel,1,1_Gammarid,144.0,0.324324324,32.432432399999996
Qualicum,2016-04-11,2.1,Eel,1,1_Harpac,16.0,0.036036036,3.6036036
Qualicum,2016-04-11,2.1,Eel,1,1_Calanoid,56.0,0.126126126,12.6126126
Koeye,2016-08-07,2.1,Eel,NA,1_Gammarid,1.0,0.001572327,0.1572327
Koeye,2016-08-07,2.1,Eel,NA,1_Cladoceran,7.0,0.011006289,1.1006289
Koeye,2016-08-07,2.1,Eel,NA,1_Harpac,251.0,0.394654088,39.4654088
Koeye,2016-08-07,2.1,Eel,NA,1_Calanoid,1.0,0.001572327,0.1572327
Koeye,2016-08-07,2.1,Eel,NA,1_Cumacea,2.0,0.003144654,0.3144654
Koeye,2016-08-07,2.1,No_Eel,1,2_Gammarid,2.0,0.003144654,0.3144654
Koeye,2016-08-07,2.1,No_Eel,1,2_Euphausiid,1.0,0.001572327,0.1572327
Koeye,2016-08-07,2.1,No_Eel,1,1_Gammarid,1.0,0.001572327,0.1572327
Koeye,2016-08-07,2.1,No_Eel,1,1_Phyllodocida,357.0,0.561320755,56.1320755
Koeye,2016-08-07,2.1,No_Eel,1,1_Harpac,11.0,0.017295597,1.7295597
Koeye,2016-08-07,2.1,No_Eel,1,1_Calanoid,2.0,0.003144654,0.3144654
Koeye,2016-08-07,1.1,Eel,NA,2_Gammarid,5.0,0.004132231,0.4132231
Koeye,2016-08-07,1.1,Eel,NA,2_Brachyura,1.0,8.26446e-4,0.0826446
Koeye,2016-08-07,1.1,Eel,NA,1_Gammarid,20.0,0.016528926,1.6528926
Koeye,2016-08-07,1.1,Eel,NA,1_Phyllodocida,40.0,0.033057851,3.3057851
Koeye,2016-08-07,1.1,Eel,NA,1_Harpac,1136.0,0.938842975,93.8842975
Koeye,2016-08-07,1.1,Eel,NA,1_Calanoid,4.0,0.003305785,0.3305785
Koeye,2016-08-07,1.1,Eel,NA,1_Cumacea,4.0,0.003305785,0.3305785
Tahsis,2016-06-23,1.1,No_Eel,NA,2_Phyllodocida,2.0,0.004366812,0.43668120000000005
Tahsis,2016-06-23,1.1,No_Eel,NA,2_Cumacea,2.0,0.004366812,0.43668120000000005
Tahsis,2016-06-23,1.1,No_Eel,NA,1_Cladoceran,4.0,0.008733624,0.8733624000000001
Tahsis,2016-06-23,1.1,No_Eel,NA,1_Valvifera,4.0,0.008733624,0.8733624000000001
Tahsis,2016-06-23,1.1,No_Eel,NA,1_Phyllodocida,6.0,0.013100437,1.3100437
Tahsis,2016-06-23,1.1,No_Eel,NA,1_Appendicularia,6.0,0.013100437,1.3100437
Tahsis,2016-06-23,1.1,No_Eel,NA,1_Harpac,150.0,0.327510917,32.7510917
Tahsis,2016-06-23,1.1,No_Eel,NA,1_Calanoid,282.0,0.615720524,61.5720524
Tahsis,2016-06-23,1.1,No_Eel,NA,1_Cumacea,2.0,0.004366812,0.43668120000000005
Tahsis,2016-06-23,1.1,Eel,NA,10_Fish Larvae,1.0,3.33111e-4,0.033311099999999996
Tahsis,2016-06-23,1.1,Eel,NA,2_Natantia,1.0,3.33111e-4,0.033311099999999996
Tahsis,2016-06-23,1.1,Eel,NA,1_Cladoceran,80.0,0.026648901,2.6648901
Tahsis,2016-06-23,1.1,Eel,NA,1_Valvifera,20.0,0.006662225,0.6662224999999999
Tahsis,2016-06-23,1.1,Eel,NA,1_Phyllodocida,10.0,0.003331113,0.3331113
Tahsis,2016-06-23,1.1,Eel,NA,1_Harpac,110.0,0.036642239,3.6642239
Tahsis,2016-06-23,1.1,Eel,NA,1_Calanoid,2780.0,0.9260493,92.60493
Tahsis,2016-06-23,2.1,Eel,NA,2_Mysida,1.0,2.95683e-4,0.0295683
Tahsis,2016-06-23,2.1,Eel,NA,2_Natantia,2.0,5.91366e-4,0.0591366
Tahsis,2016-06-23,2.1,Eel,NA,2_Cumacea,2.0,5.91366e-4,0.0591366
Tahsis,2016-06-23,2.1,Eel,NA,4_Mysida,1.0,2.95683e-4,0.0295683
Tahsis,2016-06-23,2.1,Eel,NA,1_Cladoceran,72.0,0.021289178,2.1289178
Tahsis,2016-06-23,2.1,Eel,NA,1_Phyllodocida,8.0,0.002365464,0.2365464
Tahsis,2016-06-23,2.1,Eel,NA,1_Appendicularia,32.0,0.009461857,0.9461857
Tahsis,2016-06-23,2.1,Eel,NA,1_Harpac,280.0,0.082791248,8.2791248
Tahsis,2016-06-23,2.1,Eel,NA,1_Calanoid,2984.0,0.882318155,88.2318155
Tahsis,2016-06-23,2.1,No_Eel,NA,1_Phyllodocida,80.0,0.033444816,3.3444816000000004
Tahsis,2016-06-23,2.1,No_Eel,NA,1_Harpac,48.0,0.02006689,2.006689
Tahsis,2016-06-23,2.1,No_Eel,NA,1_Calanoid,2224.0,0.929765886,92.9765886
Tahsis,2016-06-23,2.1,No_Eel,NA,1_Cladoceran,40.0,0.016722408,1.6722408000000002
Tahsis,2016-06-08,1.1,Eel,NA,2_Gammarid,1.0,4.23729e-4,0.042372900000000005
Tahsis,2016-06-08,1.1,Eel,NA,2_Calanoid,1.0,4.23729e-4,0.042372900000000005
Tahsis,2016-06-08,1.1,Eel,NA,2_Natantia,4.0,0.001694915,0.1694915
Tahsis,2016-06-08,1.1,Eel,NA,2_Cumacea,1.0,4.23729e-4,0.042372900000000005
Tahsis,2016-06-08,1.1,Eel,NA,26_Fish Larvae,1.0,4.23729e-4,0.042372900000000005
Tahsis,2016-06-08,1.1,Eel,NA,1_Cladoceran,16.0,0.006779661,0.6779661
Tahsis,2016-06-08,1.1,Eel,NA,1_Phyllodocida,56.0,0.023728814,2.3728814000000003
Tahsis,2016-06-08,1.1,Eel,NA,1_Appendicularia,16.0,0.006779661,0.6779661
Tahsis,2016-06-08,1.1,Eel,NA,1_Harpac,296.0,0.125423729,12.542372900000002
Tahsis,2016-06-08,1.1,Eel,NA,1_Calanoid,1968.0,0.833898305,83.38983049999999
Tahsis,2016-05-26,1.1,Eel,NA,1_Harpac,1920.0,0.025972269,2.5972269
Tahsis,2016-05-26,1.1,Eel,NA,1_Calanoid,72e3,0.973960095,97.3960095
Tahsis,2016-05-26,1.1,Eel,NA,2_Calanoid,2.0,2.70544e-5,0.00270544
Tahsis,2016-05-26,1.1,Eel,NA,2_Natantia,1.0,1.35272e-5,0.00135272
Tahsis,2016-05-26,1.1,Eel,NA,2_Cumacea,2.0,2.70544e-5,0.00270544
Tahsis,2016-05-26,1.1,No_Eel,NA,2_Phyllodocida,1.0,0.001008403,0.1008403
Tahsis,2016-05-26,1.1,No_Eel,NA,2_Natantia,3.0,0.00302521,0.302521
Tahsis,2016-05-26,1.1,No_Eel,NA,2_Fish Larvae,1.0,0.001008403,0.1008403
Tahsis,2016-05-26,1.1,No_Eel,NA,1_Appendicularia,13.33333333,0.013445378,1.3445378
Tahsis,2016-05-26,1.1,No_Eel,NA,1_Harpac,543.3333333,0.54789916,54.789916000000005
Tahsis,2016-05-26,1.1,No_Eel,NA,1_Calanoid,426.6666667,0.430252101,43.0252101
Tahsis,2016-05-26,1.1,No_Eel,NA,1_Cumacea,3.333333333,0.003361345,0.3361345
Tahsis,2016-05-26,2.1,No_Eel,NA,1_Harpac,128.0,0.119402985,11.9402985
Tahsis,2016-05-26,2.1,No_Eel,NA,1_Phyllodocida,16.0,0.014925373,1.4925373
Tahsis,2016-05-26,2.1,No_Eel,NA,1_Calanoid,896.0,0.835820896,83.5820896
Tahsis,2016-05-26,2.1,No_Eel,NA,1_Cladoceran,32.0,0.029850746,2.9850746
Tahsis,2016-05-26,2.1,Eel,NA,2_Gammarid,2.0,7.8064e-4,0.078064
Tahsis,2016-05-26,2.1,Eel,NA,1_Appendicularia,16.0,0.006245121,0.6245121
Tahsis,2016-05-26,2.1,Eel,NA,1_Harpac,56.0,0.021857923,2.1857923
Tahsis,2016-05-26,2.1,Eel,NA,1_Calanoid,2472.0,0.964871194,96.4871194
Tahsis,2016-05-26,2.1,Eel,NA,1_Cladoceran,16.0,0.006245121,0.6245121
Tahsis,2016-05-10,1.1,No_Eel,NA,1_Cladoceran,200.0,0.033647376,3.3647375999999998
Tahsis,2016-05-10,1.1,No_Eel,NA,1_Phyllodocida,120.0,0.020188425,2.0188425
Tahsis,2016-05-10,1.1,No_Eel,NA,1_Harpac,360.0,0.060565276,6.0565276
Tahsis,2016-05-10,1.1,No_Eel,NA,1_Calanoid,5260.0,0.884925976,88.4925976
Tahsis,2016-05-10,1.1,No_Eel,NA,2_Harpac,1.0,1.68237e-4,0.0168237
Tahsis,2016-05-10,1.1,No_Eel,NA,2_Cumacea,3.0,5.04711e-4,0.050471100000000005
Tahsis,2016-05-10,1.1,Eel,NA,1_Cladoceran,6.0,0.001502755,0.1502755
Tahsis,2016-05-10,1.1,Eel,NA,1_Phyllodocida,53.33333333,0.013357823,1.3357823
Tahsis,2016-05-10,1.1,Eel,NA,1_Harpac,160.0,0.040073468,4.0073468000000005
Tahsis,2016-05-10,1.1,Eel,NA,1_Calanoid,3760.0,0.941726499,94.17264990000001
Tahsis,2016-05-10,1.1,Eel,NA,1_Natantia,13.33333333,0.003339456,0.3339456
Tahsis,2016-05-10,2.1,No_Eel,NA,1_Appendicularia,8.0,0.003558719,0.3558719
Tahsis,2016-05-10,2.1,No_Eel,NA,1_Harpac,40.0,0.017793594,1.7793594
Tahsis,2016-05-10,2.1,No_Eel,NA,1_Calanoid,2176.0,0.96797153,96.79715300000001
Tahsis,2016-05-10,2.1,No_Eel,NA,1_Cladoceran,24.0,0.010676157,1.0676157
Tahsis,2016-06-08,1.1,No_Eel,NA,2_Natantia,1.0,4.94071e-4,0.0494071
Tahsis,2016-06-08,1.1,No_Eel,NA,2_Cumacea,3.0,0.001482213,0.1482213
Tahsis,2016-06-08,1.1,No_Eel,NA,1_Cladoceran,40.0,0.019762846,1.9762846
Tahsis,2016-06-08,1.1,No_Eel,NA,1_Valvifera,10.0,0.004940711,0.49407110000000004
Tahsis,2016-06-08,1.1,No_Eel,NA,1_Appendicularia,20.0,0.009881423,0.9881423
Tahsis,2016-06-08,1.1,No_Eel,NA,1_Harpac,160.0,0.079051383,7.9051383
Tahsis,2016-06-08,1.1,No_Eel,NA,1_Calanoid,1700.0,0.839920949,83.9920949
Tahsis,2016-06-08,1.1,No_Eel,NA,1_Cumacea,90.0,0.044466403,4.4466403
Tahsis,2016-06-08,2.1,No_Eel,NA,1_Appendicularia,26.66666667,0.007782101,0.7782100999999999
Tahsis,2016-06-08,2.1,No_Eel,NA,1_Harpac,280.0,0.081712062,8.1712062
Tahsis,2016-06-08,2.1,No_Eel,NA,1_Calanoid,3026.666667,0.883268482,88.3268482
Tahsis,2016-06-08,2.1,No_Eel,NA,1_Cumacea,26.66666667,0.007782101,0.7782100999999999
Tahsis,2016-06-08,2.1,No_Eel,NA,1_Brachyura,13.33333333,0.003891051,0.3891051
Tahsis,2016-06-08,2.1,No_Eel,NA,1_Cladoceran,53.33333333,0.015564202,1.5564201999999998
Tahsis,2016-06-08,2.1,Eel,NA,14_Cumacea,1.0,2.02799e-4,0.0202799
Tahsis,2016-06-08,2.1,Eel,NA,2_Valvifera,3.0,6.08396e-4,0.0608396
Tahsis,2016-06-08,2.1,Eel,NA,2_Phyllodocida,1.0,2.02799e-4,0.0202799
Tahsis,2016-06-08,2.1,Eel,NA,2_Natantia,12.0,0.002433583,0.2433583
Tahsis,2016-06-08,2.1,Eel,NA,2_Fish Larvae,1.0,2.02799e-4,0.0202799
Tahsis,2016-06-08,2.1,Eel,NA,1_Appendicularia,16.0,0.003244778,0.3244778
Tahsis,2016-06-08,2.1,Eel,NA,1_Harpac,1840.0,0.373149463,37.3149463
Tahsis,2016-06-08,2.1,Eel,NA,1_Calanoid,3056.0,0.619752586,61.975258600000004
Tahsis,2016-06-08,2.1,Eel,NA,1_Brachyura,1.0,2.02799e-4,0.0202799
Bedwell,2016-05-27,1.1,Eel,NA,1_Cumacea,96.0,0.328767123,32.8767123
Bedwell,2016-05-27,1.1,Eel,NA,1_Harpac,133.0,0.455479452,45.5479452
Bedwell,2016-05-27,1.1,Eel,NA,1_Phyllodocida,20.0,0.068493151,6.8493151
Bedwell,2016-05-27,1.1,Eel,NA,1_Cladoceran,1.0,0.003424658,0.3424658
Bedwell,2016-05-27,1.1,Eel,NA,1_Gammarid,10.0,0.034246575,3.4246575000000004
Bedwell,2016-05-27,1.1,Eel,NA,2_Brachyura,1.0,0.003424658,0.3424658
Bedwell,2016-05-27,1.1,Eel,NA,2_Cumacea,20.0,0.068493151,6.8493151
Bedwell,2016-05-27,1.1,Eel,NA,2_Phyllodocida,5.0,0.017123288,1.7123288
Bedwell,2016-05-27,1.1,Eel,NA,2_Gammarid,6.0,0.020547945,2.0547945000000003
Bedwell,2016-05-27,4.1,No_Eel,NA,2_Valvifera,1.0,0.003484321,0.34843209999999997
Bedwell,2016-05-27,4.1,No_Eel,NA,2_Phyllodocida,1.0,0.003484321,0.34843209999999997
Bedwell,2016-05-27,4.1,No_Eel,NA,1_Gammarid,8.0,0.027874564,2.7874564
Bedwell,2016-05-27,4.1,No_Eel,NA,1_Cladoceran,3.0,0.010452962,1.0452962
Bedwell,2016-05-27,4.1,No_Eel,NA,1_Phyllodocida,15.0,0.052264808,5.2264808
Bedwell,2016-05-27,4.1,No_Eel,NA,1_Harpac,210.0,0.731707317,73.1707317
Bedwell,2016-05-27,4.1,No_Eel,NA,1_Calanoid,4.0,0.013937282,1.3937282
Bedwell,2016-05-27,4.1,No_Eel,NA,1_Cumacea,45.0,0.156794425,15.679442499999999
Bedwell,2016-04-28,3.1,Eel,NA,2_Gammarid,3.0,0.002308286,0.23082860000000002
Bedwell,2016-04-28,3.1,Eel,NA,2_Harpac,7.0,0.005386002,0.5386002
Bedwell,2016-04-28,3.1,Eel,NA,2_Cumacea,17.0,0.01308029,1.3080289999999999
Bedwell,2016-04-28,3.1,Eel,NA,1_Phyllodocida,3.0,0.002308286,0.23082860000000002
Bedwell,2016-04-28,3.1,Eel,NA,1_Harpac,1256.66541,0.966914561,96.6914561
Bedwell,2016-04-28,3.1,Eel,NA,1_Cumacea,13.0,0.010002574,1.0002574
Bedwell,2016-04-14,3.2,No_Eel,NA,2_Phyllodocida,1.0,0.004975124,0.4975124
Bedwell,2016-04-14,3.2,No_Eel,NA,1_Gammarid,6.0,0.029850746,2.9850746
Bedwell,2016-04-14,3.2,No_Eel,NA,1_Cladoceran,3.0,0.014925373,1.4925373
Bedwell,2016-04-14,3.2,No_Eel,NA,1_Valvifera,1.0,0.004975124,0.4975124
Bedwell,2016-04-14,3.2,No_Eel,NA,1_Phyllodocida,5.0,0.024875622,2.4875622
Bedwell,2016-04-14,3.2,No_Eel,NA,1_Harpac,146.0,0.726368159,72.6368159
Bedwell,2016-04-14,3.2,No_Eel,NA,1_Calanoid,15.0,0.074626866,7.4626866
Bedwell,2016-04-14,3.2,No_Eel,NA,1_Cumacea,20.0,0.099502488,9.9502488
Bedwell,2016-04-14,3.2,No_Eel,NA,1_Ostracod,4.0,0.019900498,1.9900498
